"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
1,23.8,23.8,76.2,"Aeugst am Albis (ZH)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Aeugst am Albis : 76,2 pour cent."
2,50,0,0,"Affoltern am Albis (ZH)","Les résultats ne sont pas encore connus dans cette commune."
3,28.8,28.8,71.2,"Bonstetten (ZH)","La population de Bonstetten rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 71,2 pour cent."
4,30,30,70,"Hausen am Albis (ZH)","À Hausen am Albis, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 70 pour cent."
5,30.4,30.4,69.6,"Hedingen (ZH)","Avec 69,6 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Hedingen."
6,20.4,20.4,79.6,"Kappel am Albis (ZH)","La population de Kappel am Albis rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 79,6 pour cent."
7,27.6,27.6,72.4,"Knonau (ZH)","Avec 72,4 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Knonau."
8,27.2,27.2,72.8,"Maschwanden (ZH)","Non à 72,8 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Maschwanden."
9,25,25,75,"Mettmenstetten (ZH)","À Mettmenstetten, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 75 pour cent."
10,25.4,25.4,74.6,"Obfelden (ZH)","À Obfelden, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 74,6 pour cent."
11,22.3,22.3,77.7,"Ottenbach (ZH)","Avec 77,7 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Ottenbach."
12,37.7,37.7,62.3,"Rifferswil (ZH)","Avec 62,3 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Rifferswil."
13,22.3,22.3,77.7,"Stallikon (ZH)","À Stallikon, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 77,7 pour cent."
14,22.3,22.3,77.7,"Wettswil am Albis (ZH)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Wettswil am Albis : 77,7 pour cent."
22,22.3,22.3,77.7,"Benken (ZH)","La population de Benken (ZH) refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 77,7 pour cent."
23,16,16,84,"Berg am Irchel (ZH)","La population de Berg am Irchel rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 84 pour cent."
24,16.4,16.4,83.6,"Buch am Irchel (ZH)","À Buch am Irchel, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 83,6 pour cent."
25,28.2,28.2,71.8,"Dachsen (ZH)","À Dachsen, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 71,8 pour cent."
26,16.6,16.6,83.4,"Dorf (ZH)","Non à 83,4 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Dorf."
27,28,28,72,"Feuerthalen (ZH)","La population de Feuerthalen rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 72 pour cent."
28,18.3,18.3,81.7,"Flaach (ZH)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Flaach : 81,7 pour cent."
29,31,31,69,"Flurlingen (ZH)","La population de Flurlingen rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 69 pour cent."
31,22.8,22.8,77.2,"Henggart (ZH)","La population de Henggart rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 77,2 pour cent."
33,20.1,20.1,79.9,"Kleinandelfingen (ZH)","Avec 79,9 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Kleinandelfingen."
34,20.4,20.4,79.6,"Laufen-Uhwiesen (ZH)","La population de Laufen-Uhwiesen rejette l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 79,6 pour cent."
35,21.5,21.5,78.5,"Marthalen (ZH)","Avec 78,5 pour cent des voix, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à Marthalen."
37,23.4,23.4,76.6,"Ossingen (ZH)","La population d'Ossingen refuse l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à 76,6 pour cent."
38,26.1,26.1,73.9,"Rheinau (ZH)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Rheinau : 73,9 pour cent."
39,16.9,16.9,83.1,"Thalheim an der Thur (ZH)","Non à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Thalheim an der Thur : 83,1 pour cent."
40,17.8,17.8,82.2,"Trüllikon (ZH)","À Trüllikon, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 82,2 pour cent."
41,26,26,74,"Truttikon (ZH)","À Truttikon, l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an est refusée à 74 pour cent."
43,15.2,15.2,84.8,"Volken (ZH)","Non à 84,8 pour cent à l'initiative populaire pour réduire la redevance radio-TV à 200 francs par an à Volken."
