"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1,76,76,24,"Aeugst am Albis ZH","Aeugst am Albis hat mit 55,8 Prozent Nein gesagt Bargeldinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 76 Prozent."
2,77.2,77.2,22.8,"Affoltern am Albis ZH","Die Bargeldinitiative hat in Affoltern am Albis 58,7 Prozent Gegenstimmen erhalten. Der Gegenvorschlag des Regierungs- und Kantonsrates wurde hingegen von 77,2 Prozent angenommen."
3,77.2,77.2,22.8,"Bonstetten ZH","Die Bargeldinitiative hat in Bonstetten 61,1 Prozent Gegenstimmen erhalten. Der Gegenvorschlag des Regierungs- und Kantonsrates wurde hingegen von 77,2 Prozent angenommen."
4,73.3,73.3,26.7,"Hausen am Albis ZH","57,2 Prozent der Abstimmenden in Hausen am Albis haben sich gegen die Bargeldinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 73,3 Prozent."
5,77.9,77.9,22.1,"Hedingen ZH","Hedingen hat sich mit 68 Prozent gegen die Bargeldinitiative ausgesprochen. Der Gegenvorschlag des Bundesrat und Parlamentes hingegen wurde mit 77,9 Prozent angenommen."
6,72.1,72.1,27.9,"Kappel am Albis ZH","Die Bargeldinitiative hat in Kappel am Albis 50,3 Prozent Gegenstimmen erhalten. Der Gegenvorschlag des Regierungs- und Kantonsrates wurde hingegen von 72,1 Prozent angenommen."
7,75.8,75.8,24.2,"Knonau ZH","Knonau hat sich mit 59,3 Prozent gegen die Bargeldinitiative ausgesprochen. Der Gegenvorschlag des Bundesrat und Parlamentes hingegen wurde mit 75,8 Prozent angenommen."
8,81.2,81.2,18.8,"Maschwanden ZH","55,5 Prozent der Stimmberechtigten in Maschwanden haben die Bargeldinitiative abgelehnt. Im Gegensatz dazu fand der Gegenvorschlag des Regierungs- und Kantonsrates mit 81,2 Prozent eine Mehrheit."
9,78.1,78.1,21.9,"Mettmenstetten ZH","59,7 Prozent der Abstimmenden in Mettmenstetten haben sich gegen die Bargeldinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 78,1 Prozent."
10,74.7,74.7,25.3,"Obfelden ZH","55,3 Prozent der Abstimmenden in Obfelden haben sich gegen die Bargeldinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 74,7 Prozent."
11,76.2,76.2,23.8,"Ottenbach ZH","Ottenbach hat sich mit 55,9 Prozent gegen die Bargeldinitiative ausgesprochen. Der Gegenvorschlag des Bundesrat und Parlamentes hingegen wurde mit 76,2 Prozent angenommen."
