"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1701,94.4,94.4,5.6,"Baar ZG","Die Bargeldinitiative hat in Baar 63,8 Prozent Gegenstimmen erhalten. Der Gegenvorschlag des Regierungs- und Kantonsrates wurde hingegen von 94,4 Prozent angenommen."
1702,40.2,40.2,59.8,"Cham ZG","Sowohl die Bargeldinitiative mit 55,3 Prozent Nein-Stimmen als auch der Gegenvorschlag des Bundesrat und Parlaments mit 59,8 Prozent Nein-Stimmen haben in Cham die Mehrheit verfehlt."
1703,28.7,28.7,71.3,"Hünenberg ZG","Weder die Bargeldinitiative (81 Prozent Nein) noch der Gegenvorschlag des Bundesrat und Parlaments (71,3 Prozent Nein) haben in Hünenberg eine Mehrheit gefunden."
1704,83.3,83.3,16.7,"Menzingen ZG","Die Stimmbürgerinnen und Stimmbürger von Menzingen stimmten mit 74,6 Prozent für die Bargeldinitiative und mit 83,3 Prozent für den Gegenvorschlag von Bundesrat und Parlament. In der Stichfrage entschieden sich 90,9 Prozent für den Gegenvorschlag."
1705,54,54,46,"Neuheim ZG","Die Gemeinde Neuheim hat die Bargeldinitiative mit 84,5 Prozent und den Gegenvorschlag von Bundesrat und Parlament mit 54 Prozent angenommen. Bei der Stichfrage sprachen sich die Stimmberechtigten mit 59,1 Prozent für den Gegenvorschlag aus."
1706,66.2,66.2,33.8,"Oberägeri ZG","74,7 Prozent der Stimmbürgerinnen und Stimmbürger von Oberägeri haben sich für die Bargeldinitiative und 66,2 Prozent für den Gegenvorschlag von Bundesrat und Parlament ausgesprochen. Bei der Stichfrage gaben 63 Prozent der Initiative den Vorrang."
1707,54.5,54.5,45.5,"Risch ZG","98,2 Prozent der Abstimmenden in Risch haben sich gegen die Bargeldinitiative ausgesprochen. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen erhielt eine Zustimmung von 54,5 Prozent."
1708,57.4,57.4,42.6,"Steinhausen ZG","Die Stimmberechtigten in Steinhausen haben die Bargeldinitiative mit 57,6 Prozent an angenommen und befürworten auch den Gegenvorschlag von Bundesrat und Parlament mit 57,4 Prozent. Das Resultat der Stichfrage ergab mit 97,8 Prozent den Vorzug für den Gegenvorschlag."
1709,81.9,81.9,18.1,"Unterägeri ZG","Unterägeri hat mit 80,6 Prozent Nein gesagt Bargeldinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 81,9 Prozent."
1710,59.4,59.4,40.6,"Walchwil ZG","80,4 Prozent der Stimmberechtigten in Walchwil haben die Bargeldinitiative abgelehnt. Im Gegensatz dazu fand der Gegenvorschlag des Regierungs- und Kantonsrates mit 59,4 Prozent eine Mehrheit."
1711,94.9,94.9,5.1,"Zug ZG","76,2 Prozent der Stimmbürgerinnen und Stimmbürger von Zug haben sich für die Bargeldinitiative und 94,9 Prozent für den Gegenvorschlag von Bundesrat und Parlament ausgesprochen. Bei der Stichfrage gaben 52,1 Prozent der Initiative den Vorrang."
