"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
1501,40,40,60,"Beckenried NW","Beckenried hat sowohl die Bargeldinitiative (60,6 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (60 Prozent Nein) abgelehnt."
1502,14.9,14.9,85.1,"Buochs NW","Buochs hat mit 84,3 Prozent Ja gesagt zur Bargeldinitiative. Den Gegenvorschlag von Bundesrat und Parlament lehnte eine Mehrheit von 85,1 Prozent ab."
1503,10,10,90,"Dallenwil NW","Die Gemeinde Dallenwil hat die Bargeldinitiative mit 74 Prozent angenommen. Der Gegenvorschlag von Bundesrat und Parlament hingegen wurde mit 90 Prozent abgelehnt."
1504,48.2,48.2,51.8,"Emmetten NW","Emmetten hat sowohl die Bargeldinitiative (56,1 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (51,8 Prozent Nein) abgelehnt."
1505,13.5,13.5,86.5,"Ennetbürgen NW","Die Bargeldinitiative ist in Ennetbürgen mit 81,5 Prozent der Stimmen angenommen worden. Der Gegenvorschlag von Bundesrat und Parlament hingegen wurde mit 86,5 Prozent abgelehnt."
1506,80.5,80.5,19.5,"Ennetmoos NW","Ennetmoos hat mit 54,6 Prozent Nein gesagt Bargeldinitiative. Der Gegenvorschlag des Regierungs- und Kantonsrates hingegen fand eine Ja-Mehrheit von 80,5 Prozent."
1507,35.3,35.3,64.7,"Hergiswil NW","Sowohl die Bargeldinitiative (55 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (64,7 Prozent Nein) sind in Hergiswil NW durchgefallen."
1508,64.5,64.5,35.5,"Oberdorf NW","Die Stimmbürgerinnen und Stimmbürger von Oberdorf NW stimmten mit 60,7 Prozent für die Bargeldinitiative und mit 64,5 Prozent für den Gegenvorschlag von Bundesrat und Parlament. In der Stichfrage entschieden sich 54 Prozent für den Gegenvorschlag."
1509,45.6,45.6,54.4,"Stans NW","Stans hat sowohl die Bargeldinitiative (97,9 Prozent Nein) als auch den Gegenvorschlag des Bundesrat und Parlaments (54,4 Prozent Nein) abgelehnt."
1510,59.5,59.5,40.5,"Stansstad NW","Die Stimmbürgerinnen und Stimmbürger von Stansstad stimmten mit 80,7 Prozent für die Bargeldinitiative und mit 59,5 Prozent für den Gegenvorschlag von Bundesrat und Parlament. In der Stichfrage entschieden sich 60,6 Prozent für den Gegenvorschlag."
1511,5.3,5.3,94.7,"Wolfenschiessen NW","Die Bargeldinitiative hat in Wolfenschiessen mit 60,9 Prozent Zustimmung gefunden. Der Gegenvorschlag von Bundesrat und Parlament wurde mit 94,7 Prozent mehrheitlich abgelehnt."
