"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_fr","Text_fr"
2008,48,48,52,"Châtillon (FR)","Les citoyens de Châtillon (FR) privilégient le contre-projet du Conseil fédéral et du Parlement, qui vise à garantir la disponibilité de l'argent liquide (52 % de oui à la question subsidiaire). Le texte recueille 80,5 % de oui. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est toutefois également acceptée avec 58,9 % de oui."
2011,58.1,58.1,41.9,"Cugy (FR)","À Cugy (FR), les électeurs soutiennent l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", qui vise à inscrire la garantie de l'argent liquide dans le droit. Elle obtient 66,5. Le contre-projet du Conseil fédéral et du Parlement passe lui aussi la rampe avec 79,6 % de oui et entend garantir la disponibilité du numéraire par des bases légales précises. Mais à la question décisive, la majorité (58,1 % de oui) choisit l'initiative."
2022,47.3,47.3,52.7,"Gletterens (FR)","À Gletterens, le contre-projet du Conseil fédéral et du Parlement est accepté avec 57,6 % de oui. L'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" est pour sa part rejetée avec 55,2 % de non."
2025,0.6,0.6,99.4,"Lully (FR)","Les citoyens de Lully (FR) soutiennent le contre-projet du Conseil fédéral et du Parlement (51,4 % de oui) garantissant la disponibilité de l'argent liquide. Ils refusent en revanche l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (88,1 % de non)."
2029,46.5,46.5,53.5,"Montagny (FR)","Les citoyens de Montagny (FR) ne veulent ni inscrire dans la Constitution l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni accepter le contre-projet du Conseil fédéral et du Parlement. Ils ont refusé l'initiative avec 60,3 % de non et le contre-projet avec 50,9 % de non."
2035,38.5,38.5,61.5,"Nuvilly (FR)","Les citoyens de Nuvilly ne veulent ni inscrire dans la Constitution l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", ni accepter le contre-projet du Conseil fédéral et du Parlement. Ils ont refusé l'initiative avec 93,9 % de non et le contre-projet avec 96,8 % de non."
2038,46.6,46.6,53.4,"Prévondavaux (FR)","Les citoyens de Prévondavaux acceptent avec 62,5 % de oui le contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Ils s'opposent par contre à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" (non à 80,3 %)."
2041,43,43,57,"Saint-Aubin (FR)","Les citoyens de Saint-Aubin (FR) ont tranché en faveur du contre-projet du Conseil fédéral et du Parlement visant à garantir la disponibilité de l'argent liquide (57 % de oui). Ils ont préféré cette proposition avec 74,9 % de oui. Ils ont toutefois également approuvé avec 52 % de oui l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets""."
2043,52.2,52.2,47.8,"Sévaz (FR)","Les ayants droit de Sévaz ont tranché: ils sont favorables à l'initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"" qui veut garantir le maintien de l'argent liquide en Suisse. Les citoyens ont dit oui à 59,6. Ils acceptent aussi le contre-projet du Conseil fédéral et du Parlement avec 97,3 % de oui. Avec cette proposition, la disponibilité de l'argent liquide est garantie par des dispositions formulées de manière juridiquement claire et applicables. Invités à choisir, les habitants de Sévaz tranchent toutefois en faveur de l'initiative avec 52,2 % de oui."
2044,45.3,45.3,54.7,"Surpierre (FR)","Non à 62,4 % à l’initiative ""Oui à une monnaie suisse libre et indépendante sous forme de pièces ou de billets"", et non aussi à 70,8 % au contre-projet du Conseil fédéral et du Parlement garantissant la disponibilité de l'argent liquide. Les citoyens de Surpierre ont refusé l'initiative et le contre-projet."
