"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it"
5001,50,0,0,"Arbedo-Castione (TI)","I risultati di questo comune non sono ancora noti."
5002,50,0,0,"Bellinzona (TI)","I risultati di questo comune non sono ancora noti."
5003,62.7,62.7,37.3,"Cadenazzo (TI)","È stata approvata col 67,3 % l'Iniziativa sul denaro contante. Sì con il 62,7 % anche al controprogetto. I cittadini di Cadenazzo hanno però preferito l'inizaitiva con il 64,3 % ."
5009,66.8,66.8,33.2,"Isone (TI)","Sì col 76,9 % all'Iniziativa sul denaro contante. Approvato con il 66,8 % anche il controprogetto. I cittadini di Isone hanno però preferito l'inizaitiva con il 70,7 % ."
5010,66.3,66.3,33.7,"Lumino (TI)","Sì col 53,9 % all'Iniziativa sul denaro contante. Sì con il 66,3 % anche al controprogetto. I cittadini di Lumino hanno però preferito il controprogetto con il 47,8 % ."
5017,50,0,0,"Sant'Antonino (TI)","I risultati di questo comune non sono ancora noti."
5048,50,0,0,"Acquarossa (TI)","I risultati di questo comune non sono ancora noti."
5049,50,0,0,"Blenio (TI)","I risultati di questo comune non sono ancora noti."
5050,50,0,0,"Serravalle (TI)","I risultati di questo comune non sono ancora noti."
5061,50,0,0,"Airolo (TI)","I risultati di questo comune non sono ancora noti."
5063,75.4,75.4,24.6,"Bedretto (TI)","Sì col 62,2 % all'Iniziativa sul denaro contante. Approvato con il 75,4 % anche il controprogetto. I cittadini di Bedretto hanno però preferito l'inizaitiva con il 60,9 % ."
5071,74.2,74.2,25.8,"Dalpe (TI)","Sì col 57,5 % all'Iniziativa sul denaro contante. Sì con il 74,2 % anche al controprogetto. I cittadini di Dalpe hanno però preferito l'inizaitiva con il 54,1 % ."
5072,71.7,71.7,28.3,"Faido (TI)","Sì col 62,6 % all'Iniziativa sul denaro contante. Sì con il 71,7 % anche al controprogetto. I cittadini di Faido hanno però preferito l'inizaitiva con il 55,3 % ."
5073,63.7,63.7,36.3,"Giornico (TI)","Sì col 60,7 % all'Iniziativa sul denaro contante. Sì con il 63,7 % anche al controprogetto. I cittadini di Giornico hanno però preferito l'iniziativa con il 55,4 % ."
5076,73,73,27,"Personico (TI)","Sì col 57,3 % all'Iniziativa sul denaro contante. Sì con il 73 % anche al controprogetto. I cittadini di Personico hanno però preferito il controprogetto con il 49,3 % ."
5077,64,64,36,"Pollegio (TI)","Sì col 63 % all'Iniziativa sul denaro contante. Sì con il 64 % anche al controprogetto. I cittadini di Pollegio hanno però preferito l'iniziativa con il 57,6 % ."
5079,76.1,76.1,23.9,"Quinto (TI)","Sì col 60,5 % all'Iniziativa sul denaro contante. Sì con il 76,1 % anche al controprogetto. I cittadini di Quinto hanno però preferito l'inizaitiva con il 53 % ."
5091,50,0,0,"Ascona (TI)","I risultati di questo comune non sono ancora noti."
5096,70.9,70.9,29.1,"Brione sopra Minusio (TI)","Sì col 55,6 % all'Iniziativa sul denaro contante. Approvato con il 70,9 % anche il controprogetto. I cittadini di Brione sopra Minusio hanno però preferito il controprogetto con il 46,4 % ."
5097,63.8,63.8,36.2,"Brissago (TI)","È stata approvata col 59,4 % l'Iniziativa sul denaro contante. Sì con il 63,8 % anche al controprogetto. I cittadini di Brissago hanno però preferito l'inizaitiva con il 53,9 % ."
5108,50,0,0,"Gordola (TI)","I risultati di questo comune non sono ancora noti."
5112,50,0,0,"Lavertezzo (TI)","I risultati di questo comune non sono ancora noti."
5113,67,67,33,"Locarno (TI)","Sì col 59,6 % all'Iniziativa sul denaro contante. Approvato con il 67 % anche il controprogetto. I cittadini di Locarno hanno però preferito l'inizaitiva con il 54 % ."
5115,70.4,70.4,29.6,"Losone (TI)","È stata approvata col 57,6 % l'Iniziativa sul denaro contante. Sì con il 70,4 % anche al controprogetto. I cittadini di Losone hanno però preferito l'inizaitiva con il 51,6 % ."
5117,50,0,0,"Mergoscia (TI)","I risultati di questo comune non sono ancora noti."
5118,50,0,0,"Minusio (TI)","I risultati di questo comune non sono ancora noti."
5120,65.1,65.1,34.9,"Muralto (TI)","Sì col 59,9 % all'Iniziativa sul denaro contante. Sì con il 65,1 % anche al controprogetto. I cittadini di Muralto hanno però preferito l'iniziativa con il 51,9 % ."
5121,50,0,0,"Orselina (TI)","I risultati di questo comune non sono ancora noti."
5125,50,0,0,"Ronco sopra Ascona (TI)","I risultati di questo comune non sono ancora noti."
5131,68.5,68.5,31.5,"Tenero-Contra (TI)","Sì col 59,4 % all'Iniziativa sul denaro contante. Sì con il 68,5 % anche al controprogetto. I cittadini di Tenero-Contra hanno però preferito l'inizaitiva con il 52,8 % ."
5136,63,63,37,"Onsernone (TI)","Sì col 68,4 % all'Iniziativa sul denaro contante. Approvato con il 63 % anche il controprogetto. I cittadini di Onsernone hanno però preferito l'inizaitiva con il 59,4 % ."
5138,50,0,0,"Cugnasco-Gerra (TI)","I risultati di questo comune non sono ancora noti."
5141,50,0,0,"Agno (TI)","I risultati di questo comune non sono ancora noti."
5143,68.7,68.7,31.3,"Aranno (TI)","Sì col 57,2 % all'Iniziativa sul denaro contante. Sì con il 68,7 % anche al controprogetto. I cittadini di Aranno hanno però preferito l'inizaitiva con il 51,1 % ."
5144,50,0,0,"Arogno (TI)","I risultati di questo comune non sono ancora noti."
